name,minPlayer,maxPlayer,minTime,maxTime,age,year,designer,auction,diceRoll,tilePlacement,bluff,areaMajority,hiddenRoles,cooperative,workerPlacement,balance,draft,network,stock,trickTaking,burst,setCollection,handManagement,deckBuilding,batting,negotiation,team,actionPoint,variablePhaseOrder,actionPlot,realTime,memory,reasoning,word,action,storyMaking,variablePlayerPower,drawing,legacy,escapeRoom,civilization,fantasy,cthulhu,space,sf,war,exploring,building,territory,animal,detective,mafia,spy,zombie,japan,pirate,farm,music,sports,train,nonTheme
メトロポリィス,2.0,4.0,45.0,45.0,8.0,2008.0,セバスティン・ポーコン（Sébastien Pauchon）,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
サンティアーゴ・デ・クーバ,2.0,4.0,40.0,75.0,10.0,2011.0,ミヒャエル・リーネック（Michael Rieneck）,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
おなじはど～れ,2.0,8.0,15.0,15.0,5.0,2001.0,ラインハルト・シュタウペ（Reinhard Staupe）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニューヨーク・ニューヨーク,3.0,4.0,30.0,30.0,8.0,1991.0,ヴォルフガング・クラマー（Wolfgang Kramer）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
リノ・ヒーロー：アクティブ・キッズ,2.0,4.0,10.0,15.0,5.0,2017.0,スコット・フリスコ（Scott Frisco）スティーブン・ストランプフ（Steven Strumpf）トリオ・クリエーティブ（Trio Kreativ）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ライデマイスター,2.0,5.0,20.0,40.0,10.0,2015.0,バカファイア（BakaFire）恋パラ支部長（Koipara-Shibucho）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カエルがチュッ,2.0,4.0,20.0,20.0,5.0,2003.0,ベルンハルト・ラッハ（Bernhard Lach）ウヴェ・ラップ（Uwe Rapp）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゲップ,2.0,4.0,60.0,60.0,10.0,1992.0,ハラルド・ビルズ（Harald Bilz）ペーター・グットブロッド（Peter Gutbrod）ライナー・クレーン（Rainer Kroehn）,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
手抜き工事,2.0,5.0,30.0,30.0,8.0,1992.0,ハラルド・ビルズ（Harald Bilz）ペーター・グットブロッド（Peter Gutbrod）ライナー・クレーン（Rainer Kroehn）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
キング・オブ・トーキョー：パワーアップ,2.0,6.0,30.0,30.0,8.0,2012.0,リチャード・ガーフィールド（Richard Garfield）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タルバ,2.0,4.0,45.0,45.0,8.0,2006.0,マルセル＝アンドレ・カサソラ・メルクル（Marcel-Andre Casasola Merkle）,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ハリネズミ怒る,2.0,6.0,30.0,30.0,8.0,1993.0,フランク・ネステル（Frank Nestel）ドリス・マテーウス（Doris Matthäus）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ウノスタッコ,2.0,10.0,20.0,20.0,8.0,1999.0,ジム・キーファー（Jim Keifer）,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
シャウブロッカー,2.0,4.0,25.0,25.0,8.0,2014.0,ダニエラ・ローチナー（Daniela Lächner）クリスチャン・ストア（Christian Stöhr）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ネイタ・タンカ,1.0,4.0,60.0,90.0,14.0,2019.0,ハーヴェ・リーガル（Hervé Rigal）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四国,3.0,8.0,30.0,40.0,8.0,2018.0,エロイ・プジャダス（Eloi Pujadas）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヌメリ / かえるの王子様,2.0,4.0,30.0,30.0,7.0,1998.0,ルディ・ホフマン（Rudi Hoffmann）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インコグニト,3.0,5.0,90.0,90.0,10.0,1988.0,レオ・コロヴィーニ（Leo Colovini）アレックス・ランドルフ（Alex Randolph）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
酸性雨,3.0,7.0,30.0,30.0,8.0,1986.0,ヨハネス・トラネリス（Johannes Tranelis）,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ポーラー・ダービー,2.0,4.0,20.0,20.0,8.0,2009.0,ライナー・クニツィア（Reiner Knizia）,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ティンブクトゥ,3.0,5.0,60.0,60.0,10.0,1993.0,ディルク・ヘン（Dirk Henn）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
クォーリアーズ！：魔神到来！（拡張セット）,2.0,4.0,30.0,30.0,14.0,2011.0,マイク・エリオット（Mike Elliott）エリック・ラング（Eric M. Lang）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クォーリアーズ！：験闘士の探求（拡張セット）,2.0,4.0,30.0,30.0,14.0,2012.0,マイク・エリオット（Mike Elliott）エリック・ラング（Eric M. Lang）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
王位継承,3.0,6.0,30.0,30.0,8.0,2003.0,ステファノ・ルペルト（Stefano Luperto）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
バズル,2.0,4.0,30.0,30.0,10.0,1994.0,ビル・エベーレ（Bill Eberle）ジャック・キットリッジ（Jack Kittredge）ピーター・オロトカ（Peter Olotka）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
すしエクスプレス,3.0,6.0,30.0,30.0,8.0,2005.0,ミヒャエル・シャハト（Michael Schacht）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
もんじろう,1.0,6.0,5.0,15.0,6.0,2005.0,居椿 善久（Yoshihisa Itsubaki）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ノボレ！,1.0,5.0,20.0,20.0,10.0,2008.0,ブノワ・ミショー（Benoit Michaud）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミニ・インコグニト,3.0,5.0,30.0,30.0,10.0,1997.0,レオ・コロヴィーニ（Leo Colovini）アレックス・ランドルフ（Alex Randolph）,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
勇敢なるオーク諸君へ,4.0,7.0,45.0,45.0,10.0,2003.0,ブルーノ・フェイドゥッティ（Bruno Faidutti）アラン・ムーン（Alan R. Moon）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パックンギョ！,2.0,2.0,15.0,20.0,8.0,2017.0,デビッド・ペレス（David Perez）イゴール・プルーチン（Igor Polouchine）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
スピード計算 / アルティメットカウントゲーム / セブン・エイト・ナイン,2.0,4.0,15.0,15.0,8.0,2009.0,モウリーン・ヒロン（Maureen Hiron）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ジャンプゲート,2.0,6.0,45.0,45.0,12.0,2010.0,マット・ワードン（Matt Worden）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ビリービーバー,1.0,4.0,20.0,30.0,4.0,2008.0,カイ・ハーファーカンプ（Kai Haferkamp）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インダストリア,3.0,4.0,60.0,60.0,10.0,2003.0,ミヒャエル・シャハト（Michael Schacht）,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カタンの開拓者たち：カードゲーム トーナメントセット,2.0,2.0,60.0,60.0,10.0,1997.0,クラウス・トイバー（Klaus Teuber）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ちゃんと名前が変わったスパイゲーム,3.0,6.0,30.0,30.0,12.0,1996.0,ジェームス・アーネスト（James Ernest）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
桜降る代に決闘を：夜天会心（拡張）,2.0,2.0,10.0,20.0,12.0,2017.0,BakaFire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桜降る代に決闘を：機巧革命（拡張）,2.0,2.0,10.0,20.0,12.0,2017.0,BakaFire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桜降る代に決闘を：細音雪花（拡張）,2.0,2.0,10.0,20.0,12.0,2016.0,BakaFire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ノイシュヴァンシュタイン城：シークレット（拡張）,1.0,4.0,45.0,90.0,13.0,2015.0,テッド・アルスパッチ（Ted Alspach）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディクシット：ジャーニー（拡張）,3.0,6.0,30.0,30.0,8.0,2012.0,ジャン=ルイ・ルビラ（Jean-Louis Roubira）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ディクシット：クエスト（拡張）,3.0,6.0,30.0,30.0,8.0,2010.0,ジャン=ルイ・ルビラ（Jean-Louis Roubira）,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
クランク！：沈んだ財宝（拡張）,2.0,4.0,60.0,60.0,13.0,2017.0,ポール・デネン（Paul Dennen）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ポーションエクスプロージョン：第五の材料（拡張）,2.0,4.0,30.0,60.0,8.0,2017.0,ステファノ・カステッリ （Stefano Castelli）アンドレア・クレスピ（Andrea Crespi）ロレンツォ・シルバ（Lorenzo Silva）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イスタンブール：書簡と証印（拡張）,2.0,5.0,40.0,60.0,10.0,2016.0,リュディガー・ドーン（Rüdiger Dorn）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コンコルディア：サルサ（拡張）,2.0,5.0,90.0,90.0,12.0,2015.0,マック・ゲルツ（Mac Gerdts）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
村の人生：港町（拡張）,2.0,5.0,90.0,90.0,12.0,2014.0,インカ・ブラント（Inka Brand）マルクス・ブラント（Markus Brand）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ワイナリーの四季：トスカーナ（拡張）,1.0,6.0,60.0,150.0,14.0,2016.0,ジェイミー・ステグマイアー（Jamey Stegmaier）アラン・ストーン（Alan Stone）,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
テラミスティカ：氷と炎（拡張）,2.0,5.0,100.0,100.0,12.0,2014.0,イェンス・ドロゲミューラー（Jens Drögemüller）ヘルゲ・オシュテルターグ（Helge Ostertag）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
世界の七不思議：デュエル - パンテオン（拡張）,2.0,2.0,30.0,45.0,10.0,2016.0,アントワーヌ・ボウザ（Antoine Bauza）ブルーノ・カタラ（Bruno Cathala）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
フリンケピンケ,2.0,5.0,20.0,30.0,7.0,1994.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
決算日,2.0,4.0,30.0,45.0,10.0,2002.0,フランツ・ベノ・デロンジェ（Franz-Benno Delonge）,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
グルーム,2.0,5.0,60.0,60.0,13.0,2004.0,キース・ベイカー（Keith Baker）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クイント,2.0,4.0,60.0,60.0,10.0,1994.0,シド・サクソン（Sid Sackson）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カール大帝の騎士 / タビュラ・ラサ,2.0,4.0,30.0,30.0,8.0,1999.0,ライナー・クニツィア（Reiner Knizia）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドラコ,2.0,2.0,30.0,30.0,8.0,2011.0,アダム・クラウザー（Adam Kałuża）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アドレナリン：チームゲーム拡張,2.0,6.0,60.0,90.0,12.0,2017.0,フィリップ・ネドゥク（Filip Neduk）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゾンビステート,2.0,5.0,180.0,180.0,13.0,2010.0,ジョン・ワーナー（John Werner）,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
セイロン,2.0,4.0,60.0,60.0,10.0,2018.0,クリス・ジンズリ（Chris Zinsli）スザンナ・ジンズリ（Suzanne Zinsli）,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
タワー・オブ・マッドネス,3.0,5.0,30.0,45.0,14.0,2018.0,カート・コバート（Curt Covert）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アーカムホラー：３版,1.0,6.0,120.0,180.0,14.0,2018.0,ニッキー・ヴァレンス（Nikki Valens）,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
へらじかの森,2.0,2.0,15.0,15.0,8.0,1999.0,ヘルマン・ヒューバー（Hermann Huber）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
顧客が本当に必要だったもの,2.0,4.0,20.0,20.0,13.0,2018.0,反社会人サークル,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四季の森,2.0,4.0,30.0,40.0,8.0,2017.0,チー＝ファン・チェン（Chih-Fan Chen）,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
シャトル,2.0,2.0,20.0,20.0,8.0,1973.0,フィリップ・シャプトー（Philip Shoptaugh）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タスクバースト,3.0,5.0,15.0,30.0,8.0,2017.0,庫裡 苔士,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファブフィブ,3.0,10.0,30.0,30.0,10.0,2004.0,スパルタコ・アルバタレッリ（Spartaco Albertarelli）,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
パック＆スタック / ザックンパック,3.0,6.0,30.0,45.0,10.0,2008.0,ベルント・アイゼンシュタイン（Bernd Eisenstein）,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スコットランドヤード,3.0,6.0,45.0,45.0,10.0,1983.0,マンフレッド・ブルグラーフ（Manfred Burggraf）ドロシー・ガレル（Dorothy Garrels）ウルフ・フーマン（Wolf Hoermann）,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
エルフェンランド,2.0,6.0,60.0,60.0,10.0,1998.0,アラン・ムーン（Alan R. Moon）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイムボム：新版,2.0,8.0,1.0,30.0,10.0,2017.0,佐藤 雄介（Yusuke Sato）,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニンブル,2.0,4.0,1.0,5.0,6.0,2018.0,ピーター・ユルゲンセン（Peter Jürgensen）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
チケットトゥライド：ファーストジャーニー,2.0,4.0,15.0,30.0,6.0,2016.0,アラン・ムーン（Alan R. Moon）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OK牧場,3.0,6.0,15.0,15.0,8.0,2011.0,ジェレミー・キャプレーヌ（Jérémie Caplanne）パスカル・ジュメル（Pascal Jumel）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイニー・エピック・ディフェンダーズ,1.0,4.0,30.0,30.0,13.0,2015.0,スコット・アルメス（Scott Almes）,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピココ,3.0,5.0,30.0,30.0,10.0,2018.0,アダム・ポーター（Adam Porter）,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カップラーメン,2.0,4.0,10.0,20.0,8.0,2017.0,5時（5zi),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バルーン・カップ,2.0,2.0,30.0,30.0,8.0,2003.0,ステフェン・グレン（Stephen Glenn）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
